0,Published,Link,Title,Snippet
6,,https://timesofindia.indiatimes.com/city/coimbatore/tyres-set-on-fire-in-front-of-4-temples/articleshow/77044105.cms,Tyres set on fire in front of 4 temples,
7,,https://timesofindia.indiatimes.com/india/congress-to-pilot-why-is-bjp-sheltering-you/articleshow/77045065.cms,Congress to Pilot: Why is BJP sheltering you?,
8,,https://timesofindia.indiatimes.com/politics/ashok-gehlot-may-have-to-expand-ministry/articleshow/77045009.cms,Ashok Gehlot may have to expand ministry,"The Congress leadership, which backed Rajasthan chief minister Ashok Gehlot in the power tussle, now wants him to take urgent correctives to restore stability in the state unit. With the disqualification process triggered by Sachin Pilot’s revolt in court and the possibility of a protracted battle looming, insiders believe that while the state government may have staved off the initial challenge, it will be vulnerable in the coming months in view of thin numbers following the recent defections."
9,,https://timesofindia.indiatimes.com/india/ashok-gehlot-may-have-to-expand-ministry/articleshow/77045007.cms,Ashok Gehlot may have to expand ministry,"The Congress leadership, which backed Rajasthan chief minister Ashok Gehlot in the power tussle, now wants him to take urgent correctives to restore stability in the state unit. With the disqualification process triggered by Sachin Pilot’s revolt in court and the possibility of a protracted battle looming, insiders believe that while the state government may have staved off the initial challenge, it will be vulnerable in the coming months in view of thin numbers following the recent defections."
10,,https://timesofindia.indiatimes.com/politics/bjp-questions-congress-over-phone-tapping-seeks-cbi-probe/articleshow/77045005.cms,"BJP questions Congress over phone-tapping, seeks CBI probe",
11,,https://timesofindia.indiatimes.com/india/bjp-questions-congress-over-phone-tapping-seeks-cbi-probe/articleshow/77045003.cms,"BJP questions Congress over phone-tapping, seeks CBI probe",
12,,https://timesofindia.indiatimes.com/city/mysuru/karnataka-bjp-mp-shobha-karandlaje-flouts-ban-orders-takes-darshan-of-chamundi-deity/articleshow/77043050.cms,"Karnataka: BJP MP Shobha Karandlaje flouts ban orders, takes darshan of Chamundi deity","After minister KS Eshwarappa and MP Pratap Simha, it was the turn of BJP MP for Chikkamagaluru-Udupi Shobha Karandlaje to defy the order restricting entry of devotees and public to the temple on Ashada Fridays."
13,,https://timesofindia.indiatimes.com/india/mha-seeks-report-from-rajasthan-govt-on-allegations-of-phone-tapping/articleshow/77042801.cms,MHA seeks report from Rajasthan govt on allegations of phone tapping,
14,,https://timesofindia.indiatimes.com/india/unfortunate-that-people-of-rajasthan-paying-for-congress-infighting-bjps-vasundhara-raje/articleshow/77035388.cms,Unfortunate that people of Rajasthan are paying for Congress infighting: BJP's Vasundhara Raje,Former Rajasthan CM Vasundhara Raje finally broke her silence on the ongoing political crisis in the state and admonished Congress leaders who have been blaming the BJP over its alleged attempts to topple the Gehlot government. Raje said it is unfortunate that the people of Rajasthan are paying for the discord within the Congress when the state is facing several issues.
15,,https://timesofindia.indiatimes.com/india/ashok-gehlot-camp-mlas-performing-yoga-getting-cooking-tips-at-5-star-hotel/articleshow/77039935.cms,"Ashok Gehlot camp MLAs performing yoga, getting cooking tips at 5-star hotel",
16,,https://timesofindia.indiatimes.com/india/majboor-mayawati-making-statements-in-favour-of-bjp-due-to-compulsions-fears-congress/articleshow/77036224.cms,"'Majboor' Mayawati making statements in favour of BJP due to compulsions, fears: Congress","Minutes after Mayawati waded into the Rajasthan phone tapping controversy and demanded that President’s rule be imposed in the state, the Congress launched a frontal attack on the dalit leader. Congress said she was a ""majboor neta (helpless leader)"", who had ""certain compulsions, fears and helplessness"" because of which she was making such comments ""to help BJP."""
17,,https://timesofindia.indiatimes.com/home/education/news/in-a-sensational-move-ku-constitute-a-committee-to-share-rare-manuscripts-from-varsity-to-private-gita-gyan-sansthanam-of-swami-gyananand/articleshow/77038615.cms,"In a sensational move, KU constitute a committee to share rare manuscripts from varsity to private Gita Gyan Sansthanam of Swami Gyananand","The move has irked the students, scholars and varsity officials who said the manuscripts are the heritage of KU and they cannot be shifted out from the library to any private institution."
18,,https://timesofindia.indiatimes.com/india/were-phones-of-politicians-tapped-in-rajasthan-bjp-asks-and-demands-cbi-probe/articleshow/77030864.cms,'Were phones of politicians tapped in Rajasthan?' BJP asks and demands CBI probe,"The BJP asked if the Congress govt in Rajasthan resorted to ""unconstitutional"" methods to tap phones of politicians and demanded a CBI probe into what it called a ""saga of illegalities and concocted lies"". The Congress had cited audio clips to accuse BJP leaders, including Gajendra Singh Shekhawat, of conspiring to topple the Ashok Gehlot govt in the state."
19,,https://timesofindia.indiatimes.com/india/bjp-leader-and-ex-speaker-rues-immoral-attempts-to-destabilise-gehlot-govt/articleshow/77037570.cms,BJP leader and ex-speaker rues 'immoral' attempts to 'destabilise' Gehlot govt,
20,,https://timesofindia.indiatimes.com/india/bjps-demand-for-cbi-probe-amounts-to-admission-of-guilt-congress-on-rajasthan-episode/articleshow/77035424.cms,BJP's demand for CBI probe amounts to admission of guilt: Congress on Rajasthan episode,"The BJP's demand for a CBI probe into the audio tapes that showed a conspiracy to topple the Ashok Gehlot government in Rajasthan ""amounted to admission of guilt"" and it was now clear that the party was behind the rebellion by Sachin Pilot and others, the Congress said on Saturday."
21,,https://timesofindia.indiatimes.com/city/delhi/delhi-bjp-protests-high-power-bills/articleshow/77034134.cms,Delhi BJP protests ‘high power bills’,
22,,https://timesofindia.indiatimes.com/city/bengaluru/in-third-snub-bjp-rejects-karnataka-cms-picks-for-council/articleshow/77032611.cms,"In third snub, BJP rejects Karnataka CM’s picks for council","In another snub, the BJP central leadership has rejected all three names recommended by chief minister BS Yediyurappa for nomination to the legislative council."
23,,https://timesofindia.indiatimes.com/city/jaipur/bjp-slams-cong-for-dragging-shekhawats-name/articleshow/77027363.cms,BJP slams Congress for dragging Gajendra Singh Shekhawat’s name,
24,,https://timesofindia.indiatimes.com/city/indore/bjp-targets-diggy-as-guna-row-intensifies/articleshow/77026884.cms,BJP targets Digvijaya Singh as Guna row intensifies,"The political slugfest over a Dalit couple’s suicide bid in Guna following alleged police excess intensified on Friday, with BJP pointing fingers at Congress veteran Digvijaya Singh, who retorted that BJP should get the incident investigated by state party chief VD Sharma."
25,,https://timesofindia.indiatimes.com/city/guwahati/assam-dhubri-journo-who-wrote-against-cattle-smuggling-held/articleshow/77029641.cms,"Assam: Dhubri journo, who wrote against cattle smuggling, held",
26,,https://timesofindia.indiatimes.com/india/exit-of-young-turks-no-loss-for-congress-rahul-gandhi/articleshow/77027771.cms,Exit of Young Turks no loss for Congress: Rahul Gandhi,"A couple of days after Congress functionares denied he had taken a swipe at Jyotiraditya Scindia and Sachin Pilot, though without naming them, sources said Rahul Gandhi had indeed slammed the Young Turks for leaving the party, stating their exits were no loss and would create room for “new leaders”. The comments came in the midst of the revolt by Sachin Pilot in Rajasthan."
27,,https://timesofindia.indiatimes.com/city/bhopal/another-cong-mla-joins-bjp-horse-trading-says-nath/articleshow/77025859.cms,"Madhya Pradesh: Another Congress MLA joins BJP, ‘horse-trading’, says Kamal Nath","Another Congress MLA, Sumitra Devi Kasdekar, resigned from the party on Friday and joined BJP. Just five days ago, Pradyumna Singh Lodhi had quit Congress and walked into the saffron fold, and was made chairperson of Civil Supplies Corporation, with cabinet minister rank, within hours."
28,,https://timesofindia.indiatimes.com/city/kolkata/bjp-mp-leads-protests-over-nadia-killing-of-party-worker/articleshow/77027459.cms,BJP MP leads protests over Nadia killing of party worker,
29,,https://timesofindia.indiatimes.com/city/chandigarh/bjp-cong-leaders-assemble-cops-book-unidentified-persons/articleshow/77027062.cms,"BJP, Cong leaders assemble, cops book unidentified persons",
30,,https://timesofindia.indiatimes.com/city/chandigarh/bjp-functionary-accuses-colleague-his-kin-of-carving-out-illegal-colony/articleshow/77026896.cms,"BJP functionary accuses colleague, his kin of carving out illegal colony",
31,,https://timesofindia.indiatimes.com/city/nagpur/hm-charge-of-honeytrapper-being-bjp-man-roils-the-party/articleshow/77026041.cms,HM charge of honeytrapper being BJP man roils the party,
32,,https://timesofindia.indiatimes.com/city/kolkata/party-workers-murder-in-political-clashes-confusion-over-bengal-bjps-letter-to-governor/articleshow/77026696.cms,Party workers' murder in political clashes: Confusion over Bengal BJP's letter to governor,"The Bengal BJP’s letter to governor Jagdeep Dhankhar gave rise to confusions over the number of party workers allegedly murdered in political clashes. In the letter written to Dhankhar, the BJP demanded a CBI enquiry into the death of Hemtabad MLA Debendranath Roy and claimed that since 2017 a total of 105 party workers were killed in political clashes."
33,,https://timesofindia.indiatimes.com/india/another-blow-to-cong-mla-kasdekar-resigns-joins-bjp/articleshow/77025034.cms,"Another blow to Cong, MLA Kasdekar resigns, joins BJP",
34,,https://timesofindia.indiatimes.com/india/mp-congress-mla-kasdekar-resigns-from-assembly-joins-bjp/articleshow/77024180.cms,"MP: Congress MLA Kasdekar resigns from assembly, joins BJP","Sumitra Devi Kasdekar, Congress MLA from Nepanagar in Madhya Pradesh's Burhanpur district, resigned from the assembly on Friday and joined the ruling BJP. It was another jolt to the Congress in the state days after the resignation of Pradyuman Singh Lodhi. With Kasdekar's resignation, the Congress strength in the House is down to 90 and 26 of 230 Assembly seats are now vacant."
35,,https://timesofindia.indiatimes.com/india/congress-dragging-bjp-in-its-internal-fight-satish-poonia/articleshow/77022627.cms,Congress dragging BJP in its internal fight: Satish Poonia,The Rajasthan BJP on Friday accused the Congress of dragging it its internal fight between groups of two leaders in the state.
36,,https://timesofindia.indiatimes.com/city/thane/covid-19-dont-extend-lockdown-bjp-tells-thane-civic-chief/articleshow/77019297.cms,"Covid-19: Don't extend lockdown, BJP tells Thane civic chief",A BJP delegation on Friday met Thane municipal commissioner Vipin Sharma and asked him not to extend the coronavirus-induced lockdown as it was severely affecting the lives of people while not producing results in terms of bringing down the number of Covid-19 cases.
37,,https://timesofindia.indiatimes.com/india/rajasthans-only-cpm-mla-balwan-poonia-supports-gehlot-govt/articleshow/77018582.cms,Rajasthan's only CPM MLA Balwan Poonia supports Gehlot govt,
38,,https://timesofindia.indiatimes.com/india/centre-prioritising-toppling-democratically-elected-govts-amid-pandemic-kc-venugopal/articleshow/77018448.cms,Centre prioritising toppling democratically elected govts amid pandemic: KC Venugopal,
39,,https://timesofindia.indiatimes.com/india/audio-manufactured-congress-acting-in-frustration-bjp/articleshow/77018381.cms,"Audio 'manufactured', Congress acting in frustration: BJP","The BJP on Friday dismissed as ""manufactured"" some audio clips, which the Congress has cited to accuse it of trying to topple the Rajasthan government, and said the rival party was in frustration over its ""inability"" to keep its house in order."
40,,https://timesofindia.indiatimes.com/india/audio-manufactured-congress-acting-in-frustration-bjp/articleshow/77018192.cms,"Audio 'manufactured', Congress acting in frustration: BJP","The BJP on Friday dismissed as ""manufactured"" some audio clips, which the Congress has cited to accuse it of trying to topple the Rajasthan government, and said the rival party was in frustration over its ""inability"" to keep its house in order. BJP spokesperson Sambit Patra said the Congress is blaming BJP to deflect criticism for its inability to keep its house in order."
41,,https://timesofindia.indiatimes.com/india/we-reject-baseless-allegations-by-congress-that-bjp-is-trying-to-topple-rajasthan-govt-sambit-patra/articleshow/77017569.cms,We reject baseless allegations by Congress that BJP is trying to topple Rajasthan govt: Sambit Patra,
42,,https://timesofindia.indiatimes.com/city/ranchi/bjp-has-no-intention-to-destabilise-govt-spokesperson-kunal/articleshow/77007823.cms,BJP has no intention to destabilise govt: Spokesperson Kunal Sarangi,"mid the political crisis in Rajasthan, BJP on Thursday said it is in no way trying to destabilise the JMM-Congress-RJD coalition government in Jharkhand."
43,,https://timesofindia.indiatimes.com/city/kozhikode/kerala-bail-for-bjp-leader-in-sex-abuse-case/articleshow/77014484.cms,Kerala: Bail for BJP leader Kuniyil Padmarajan in sex abuse case,"The additional sessions court in Thalassery granted bail to a man on Thursday, arrested for allegedly abusing a 10-year-old girl sexually."
44,,https://timesofindia.indiatimes.com/home/education/news/supreme-court-refuses-to-entertain-plea-seeking-directions-to-merge-icse-cbse/articleshow/77014244.cms,"Supreme Court refuses to entertain plea seeking directions to merge ICSE, CBSE","A bench headed by Justice DY Chandrachud, while hearing the PIL filed by Bharatiya Janata Party (BJP) leader advocate Ashwini Kumar Upadhyay, refused to hear the plea."
45,,https://timesofindia.indiatimes.com/india/rajasthan-political-crisis-congress-accuses-bjp-of-being-involved-in-horse-trading/articleshow/77012439.cms,Rajasthan political crisis: Congress accuses BJP of being involved in horse trading,"AICC spokesperson Randeep Surjewala said that two audio recordings have surfaced in which the MLA Sharma, Union minister Shekhawat and a BJP leader Sanjay Jain are purportedly talking about the ""conspiracy"" to topple the government. He demanded an FIR against the three and their arrest."
0,Published,Link,Title,Snippet
1,2020-08-04T01:43:04+00:00,https://www.alternet.org/2020/08/trump-slammed-for-obscene-boasts-about-the-stock-market-as-millions-of-americans-suffer/,Trump slammed for ‘obscene’ boasts about the stock market as millions of Americans suffer,
2,2020-08-04T01:29:56+00:00,https://www.alternet.org/2020/08/trump-is-still-trying-to-destroy-obamacare-but-its-been-a-crucial-lifeline-during-the/,Trump is still trying to destroy Obamacare — but it’s been a crucial lifeline during the pandemic,
3,2020-08-04T01:08:21+00:00,https://www.alternet.org/2020/08/republican-senators-are-committing-political/,Republican senators are committing political suicide,
4,2020-08-04T00:48:40+00:00,https://www.alternet.org/2020/08/gop-lawmakers-daughter-blames-trump-after-her-dad-gets-19-my-father-ignored-medical-expertise/,GOP lawmaker’s daughter blames Trump after her dad gets COVID-19: ‘My father ignored medical expertise’,
5,2020-08-03T23:47:06+00:00,https://www.alternet.org/2020/08/trumps-s-on-the-postal-service-are-hurting-democracy-and-thats-the-point/,Trump’s attacks on the Postal Service are hurting democracy — and that’s the point,
6,2020-08-03T23:18:45+00:00,https://www.alternet.org/2020/08/democrats-have-a-warning-for-the-gop-if-it-tries-to-put-another-trump-appointee-on-the-supreme-court/,Democrats have a warning for the GOP if it tries to put another Trump appointee on the Supreme Court,
7,2020-08-03T23:01:02+00:00,https://www.alternet.org/2020/08/how-obama-abandoned-accountability-and-helped-pave-the-way-for-trumps-abuses/,How Obama abandoned accountability — and helped pave the way for Trump’s abuses,
8,2020-08-03T22:29:05+00:00,https://www.alternet.org/2020/08/health-experts-warn-about-political-interference-in-vaccines-as-trump-urges-warp-speed/,Health experts warn about political interference in vaccines as Trump urges ‘warp speed’,
9,2020-08-03T21:24:55+00:00,https://www.alternet.org/2020/08/navy-launches-probe-after-kaepernick-jersey-used-in-dog-demonstration/,Navy launches probe after Kaepernick jersey used in dog attack demonstration,
10,2020-08-03T20:39:34+00:00,https://www.alternet.org/2020/08/the-one-thing-we-know-about-bidens-vp-choice/,The one thing we know about Biden’s VP choice,
0,Published,Link,Title,Snippet
0,Published,Link,Title,Snippet
0,Published,Link,Title,Snippet
1,2020-08-04T01:43:04+00:00,https://www.alternet.org/2020/08/trump-slammed-for-obscene-boasts-about-the-stock-market-as-millions-of-americans-suffer/,Trump slammed for ‘obscene’ boasts about the stock market as millions of Americans suffer,
2,2020-08-04T01:29:56+00:00,https://www.alternet.org/2020/08/trump-is-still-trying-to-destroy-obamacare-but-its-been-a-crucial-lifeline-during-the/,Trump is still trying to destroy Obamacare — but it’s been a crucial lifeline during the pandemic,
3,2020-08-04T01:08:21+00:00,https://www.alternet.org/2020/08/republican-senators-are-committing-political/,Republican senators are committing political suicide,
4,2020-08-04T00:48:40+00:00,https://www.alternet.org/2020/08/gop-lawmakers-daughter-blames-trump-after-her-dad-gets-19-my-father-ignored-medical-expertise/,GOP lawmaker’s daughter blames Trump after her dad gets COVID-19: ‘My father ignored medical expertise’,
5,2020-08-03T23:47:06+00:00,https://www.alternet.org/2020/08/trumps-s-on-the-postal-service-are-hurting-democracy-and-thats-the-point/,Trump’s attacks on the Postal Service are hurting democracy — and that’s the point,
6,2020-08-03T23:18:45+00:00,https://www.alternet.org/2020/08/democrats-have-a-warning-for-the-gop-if-it-tries-to-put-another-trump-appointee-on-the-supreme-court/,Democrats have a warning for the GOP if it tries to put another Trump appointee on the Supreme Court,
7,2020-08-03T23:01:02+00:00,https://www.alternet.org/2020/08/how-obama-abandoned-accountability-and-helped-pave-the-way-for-trumps-abuses/,How Obama abandoned accountability — and helped pave the way for Trump’s abuses,
8,2020-08-03T22:29:05+00:00,https://www.alternet.org/2020/08/health-experts-warn-about-political-interference-in-vaccines-as-trump-urges-warp-speed/,Health experts warn about political interference in vaccines as Trump urges ‘warp speed’,
9,2020-08-03T21:24:55+00:00,https://www.alternet.org/2020/08/navy-launches-probe-after-kaepernick-jersey-used-in-dog-demonstration/,Navy launches probe after Kaepernick jersey used in dog attack demonstration,
10,2020-08-03T20:39:34+00:00,https://www.alternet.org/2020/08/the-one-thing-we-know-about-bidens-vp-choice/,The one thing we know about Biden’s VP choice,
