0,Published,Link,Title,Snippet
2,"Delhi News | ANI | Friday June 12, 2020",https://www.ndtv.com/delhi-news/coronavirus-aaps-sanjay-singh-says-bjp-wants-to-play-politics-over-covid-19-deaths-in-delhi-2244878,BJP Wants To Play Politics Over COVID-19 Deaths In Delhi: AAP's Sanjay Singh,Aam Aadmi Party (AAP) Rajya Sabha MP Sanjay Singh on Thursday alleged that BJP wants to play politics over deaths due to COVID-19 in the national capital.
3,"India News | Press Trust of India | Friday June 12, 2020",https://www.ndtv.com/india-news/himachal-pradesh-bjp-mla-questions-own-government-says-legislators-being-ignored-2244862,"Himachal BJP MLA Questions Own Government, Says Legislators Being Ignored","Taking on his own government, a senior Himachal Pradesh BJP MLA on Thursday alleged that elected representatives are being ignored in the state."
4,"India News | Written by Manish Kumar, Edited by Divyanshu Dutta Roy | Friday June 12, 2020",https://www.ndtv.com/india-news/nitish-kumar-reveals-his-big-election-promise-for-upcoming-bihar-polls-2244855,Nitish Kumar Reveals His Big Election Promise For Upcoming Bihar Polls,"Even though there is no let-up in rising coronavirus cases in Bihar, the ruling National Democratic Alliance (NDA) has gone into election mode with Chief Minister Nitish Kumar's Janata Dal United and the BJP in overdrive. Nitish Kumar on Thursday disclosed that in the upcoming state polls, his main promise to voters will be irrigation facilities to..."
5,"India News | Written by Manish Kumar | Thursday June 11, 2020",https://www.ndtv.com/india-news/ahead-of-bihar-assembly-polls-migrant-labourers-upset-with-nitish-kumar-2244812,"Ahead Of Bihar Assembly Polls, Migrant Labourers Upset With Nitish Kumar","Bihar Chief Minister Nitish Kumar, blamed so far by the opposition for what they say is the mishandling of the migrants issue, now has a group of critics who demand to be taken more seriously. The migrants are no longer pleased with the Chief Minister, who was once dubbed ""Sushashan babu"" (Mr Good Governance), and they say they will make their disp..."
6,"Kerala News | Written by Sneha Mary Koshy | Thursday June 11, 2020",https://www.ndtv.com/kerala-news/kerala-chief-minister-pinarayi-vijayan-on-bjp-criticism-had-we-barred-temples-reopening-2244802,"""Had Kerala Barred Reopening Religious Places..."": Pinarayi Vijayan Rebuts BJP","Hours after Kerala government's decision prohibiting entry of devotees into the famous hill shrine of Lord Ayyappa at Sabarimala, Chief Minister Pinarayi Vijayan has responded to the opposition critique of ""hasty reopening of temples"" in the state."
7,"India News | Press Trust of India | Thursday June 11, 2020",https://www.ndtv.com/india-news/congress-has-numbers-bjp-cant-win-2nd-rajya-sabha-seat-in-rajasthan-sachin-pilot-2244768,"Congress Has Numbers, BJP Can't Win 2nd Rajya Sabha Seat In Rajasthan: Sachin Pilot","The Congress has the numbers and its both candidates will win the upcoming Rajya Sabha polls in the state, said Rajasthan Deputy CM Sachin Pilot while asserting that there are no chances of the BJP winning a second seat."
8,"Karnataka News | Written by Maya Sharma | Thursday June 11, 2020",https://www.ndtv.com/karnataka-news/karnataka-plans-major-relaxations-in-who-can-buy-agricultural-land-2244611,Karnataka Plans Major Relaxations In Who Can Buy Agricultural Land,The BJP government in Karnataka plans to make buying agricultural land much easier in the state.
9,"India News | Press Trust of India | Thursday June 11, 2020",https://www.ndtv.com/india-news/rajya-sabha-elections-2020-rajasthan-bjp-challenges-congress-to-prove-allegations-of-poaching-2244512,"Rajasthan BJP Challenges Congress To Prove Allegations Of ""Poaching""","A day after the ruling Congress in Rajasthan alleged that attempts were being made to poach its MLAs ahead of the Rajya Sabha polls, the state BJP today challenged the party to prove the allegation."
10,"India News | Reported by Harsha Kumari Singh, Edited by Deepshikha Ghosh | Thursday June 11, 2020",https://www.ndtv.com/india-news/rajya-sabha-polls-deliberately-delayed-to-allow-horse-trading-ashok-gehlot-2244364,"""Rajya Sabha Polls Delayed For Horse-Trading"": Ashok Gehlot Slams BJP","Doubling down on the accusation that the BJP is trying to topple his government, Rajasthan Chief Minister Ashok Gehlot alleged that Rajya Sabha polls were deliberately delayed by two months as ""they had not completed the buying and selling"" in Gujarat and Rajasthan."
11,"India News | Press Trust of India | Thursday June 11, 2020",https://www.ndtv.com/india-news/bjp-leader-dilip-ghosh-says-west-bengal-chief-minister-mamata-banerjee-should-think-before-making-a-statement-2244247,"BJP Leader Says Mamata Banerjee Should ""Think"" Before Making A Statement","Accusing West Bengal Chief Minister Mamata Banerjee of trying to confuse people by contradicting her own statement on calling Shramik Special trains ""Corona Express"", BJP state president Dilip Ghosh on ednesday claimed that either she does not think before saying anything or ponders over it after uttering the words."
12,"India News | Press Trust of India | Thursday June 11, 2020",https://www.ndtv.com/india-news/union-minister-ravi-shankar-prasad-attacks-congress-on-china-says-not-the-india-of-1962-2244226,"""Not The India Of 1962"": Union Minister Attacks Congress On China","It is no longer the India of 1962 and the country is led by a ""courageous"" leader like Prime Minister Narendra Modi, not by the Congress, the BJP said on Wednesday, seeking to fend off the attack by the opposition party on the government's handling of the Sino-India border standoff."
13,"India News | Edited by Divyanshu Dutta Roy | Thursday June 11, 2020",https://www.ndtv.com/india-news/congress-manish-tewari-hits-back-after-row-over-china-ladakh-nationalism-not-bjps-monopoly-2244224,"""Nationalism Not BJP's Monopoly"": Congress Hits Back After Row Over China",The Congress on Wednesday asked Prime Minister Narendra Modi how much of India's land had been occupied by the Chinese army and what he was doing to remove them from the Indian territory as it hit back at the government for dodging real questions with political brick-batting.
14,"India News | Press Trust of India | Thursday June 11, 2020",https://www.ndtv.com/india-news/bjp-candidate-nabam-rebia-to-be-elected-unopposed-to-rajya-sabha-from-arunachal-pradesh-2244220,BJP Candidate To Be Elected Unopposed To Rajya Sabha From Arunachal Pradesh,"BJP nominee Nabam Rebia is all set to be elected unopposed to Rajya Sabha from Arunachal Pradesh after his nomination was found to be in order during scrutiny today, a senior official of the legislative assembly said."
0,"India News | Press Trust of India | Wednesday June 10, 2020",https://www.ndtv.com/india-news/nitin-gadkari-pushes-for-land-acquisition-for-chambal-expressway-2244215,Nitin Gadkari Pushes For Land Acquisition For Chambal Expressway,"Union minister Nitin Gadkari on Wednesday said if the BJP government in Madhya Pradesh is able to acquire land for the ambitious project Chambal Expressway in three months, the Centre would quickly start work on it."
1,"India News | Wednesday June 10, 2020",https://www.ndtv.com/india-news/covid-19-threat-remains-despite-relaxations-follow-guidelines-uddhav-thackeray-2244171,"COVID-19 Threat Remains Despite Relaxations, Follow Guidelines: Uddhav Thackeray",Maharashtra Chief Minister Uddhav Thackeray on Wednesday said the COVID-19 threat still persists though restrictions have been partially eased to allow the resumption of business and other activities.
2,"India News | Press Trust of India | Thursday June 11, 2020",https://www.ndtv.com/india-news/coronavirus-lockdown-bjp-to-personally-connect-with-people-in-bihar-distribute-prime-minister-narendra-modis-achievement-list-2244155,"Party To ""Personally Connect"" With People In State: Bihar BJP Chief","BJP has decided to personally connect with the people and distribute to them copies of Prime Minister Narendra Modi's letter enumerating the achievements of one year of his second term in office, party's Bihar unit chief Sanjay Jaiswal said on Wednesday."
3,"India News | Reported by Harsha Kumari Singhh, Edited by Anindita Sanyal | Thursday June 11, 2020",https://www.ndtv.com/india-news/attempts-being-made-to-topple-rajasthan-government-alleges-congress-2244146,"Congress Alleges Political Coup Bid In Rajasthan, Moves MLAs To Resort","The Congress, busy protecting its flock in Gujarat ahead of the Rajya Sabha elections, alleges that attempts are now being made to topple its government in Rajasthan through ""money power"". In Rajya Sabha polls due on June 19, three seats in Rajasthan are up for election. Sources said the party has moved all its MLAs to Shiv Vilas, a resort on the D..."
4,"India News | Edited by Divyanshu Dutta Roy | Wednesday June 10, 2020",https://www.ndtv.com/india-news/amit-shah-west-bengal-rally-photo-of-villagers-listening-to-amit-shah-on-led-screen-ticks-off-twitter-2244132,Photo Of Villagers Listening To Amit Shah On LED Screen Ticks Off Twitter,"A photo of villagers huddled around an LED TV, affixed to a bamboo shrub, in remote West Bengal has set off a storm of reactions on Twitter at a time when large parts of the state are struggling to recuperate from the devastation of Cyclone Amphan and India grapples with the coronavirus crisis."
5,"India News | Press Trust of India | Thursday June 11, 2020",https://www.ndtv.com/india-news/union-minister-nitin-gadkari-bjp-achieved-in-5-years-what-congress-couldnt-in-55-years-2244105,BJP Achieved In 5 Years What Congress Couldn't In 55 Years: Nitin Gadkari,"The BJP government under Prime Minister Narendra Modi's leadership achieved in five years what the Congress could not in its 55 years' reign, Union minister Nitin Gadkari said on Wednesday."
6,"India News | Reported by Monideepa Banerjie, Edited by Anindita Sanyal | Wednesday June 10, 2020",https://www.ndtv.com/india-news/never-said-corona-express-mamata-banerjee-parries-amit-shah-attack-2244027,"""Never Said Corona Express"": Mamata Banerjee Parries Amit Shah Attack","Bengal Chief Minister Mamata Banerjee has finally ended her silence on the ""Corona Express"" remark which BJP's Amit Shah attributed to her during his virtual rally two days ago. The coinage, which targeted the special trains for migrant labourers, would bring about her political downfall, he said."
7,"Karnataka News | Written by Maya Sharma | Wednesday June 10, 2020",https://www.ndtv.com/karnataka-news/karnataka-denies-permission-for-congress-leader-dk-shivakumars-event-amid-pandemic-2243906,Karnataka Denies Permission For Congress Leader's Event Amid Pandemic,"The BJP government in Karnataka has denied permission for an event for the Congress's Karnataka troubleshooter DK Shivakumar, where he is scheduled to take charge as state Congress chief on June 14. The state government while denying permission cited the coronavirus lockdown guidelines."
8,"India News | Edited by Deepshikha Ghosh | Wednesday June 10, 2020",https://www.ndtv.com/india-news/chinese-occupied-indian-territory-bjps-ladakh-mp-jamyang-tsering-namgyal-replies-to-rahul-gandhi-2243666,"""Chinese Occupied Indian Territory..."": Ladakh BJP MP Rebuts Rahul Gandhi","Rahul Gandhi's questions on Chinese aggression in Ladakh, in tweets directed at Defence Minister Rajnath Singh, have drawn a response from the ruling BJP's MP in Ladakh, Jamyang Tsering Namgyal."
9,"India News | ANI | Wednesday June 10, 2020",https://www.ndtv.com/india-news/samajwadi-partys-akhilesh-yadav-says-bjp-spending-huge-amounts-of-money-on-virtual-rallies-2243620,Akhilesh Yadav Says BJP Spending Huge Amounts Of Money On Virtual Rallies,Samajwadi Party chief Akhilesh Yadav on Tuesday criticized the BJP for holding virtual rallies for the upcoming Assembly elections in Bihar and West Bengal and said billions are being spent on campaigning.
10,"India News | Press Trust of India | Wednesday June 10, 2020",https://www.ndtv.com/india-news/bjp-candidate-nabam-rebia-files-nomination-for-rajya-sabha-polls-in-arunachal-pradesh-2243615,BJP Candidate Files Nomination For Rajya Sabha Polls In Arunachal Pradesh,"With only a single nomination filed for the lone Rajya Sabha seat in Arunachal Pradesh till Tuesday, the last date for doing so, BJP nominee Nabam Rebia appears all set to be elected to it."
11,"India News | ANI | Tuesday June 9, 2020",https://www.ndtv.com/india-news/mamata-banerjee-has-failed-on-all-fronts-west-bengal-ready-for-bjp-government-bjp-mp-babul-supriyo-2243588,Mamata Banerjee Has Failed On All Fronts: BJP MP,"BJP MP Babul Supriyo on Tuesday attacked the West Bengal government, saying that it has failed the people on all counts and the state is ready for a BJP government."
